Country,Rater_id,Dish name,Model,Generation_count,Would you associate the dish_name with your home and/or culture?,How familiar are you with the dish_name?,Is this an image of food?,Is this an image of the dish_name,Please rate quality of the image,"In your opinion, how closely does this image match what you’d expect an image of the dish_name to be?",Please provide an explanation for your answer ( especially important if the image doesn't resemble the dish in question),What do you see in the image? ( if this is not an image of food you can submit the form after answering this question),Please check any of the below that apply; presentation of the dish,Please check any of the below that apply; utensils,Please check any of the below that apply; background,Please check any of the below that apply; others,Familiarity_level,Image_match,Good_quality,Gross,Vomit,Disgusting,Rotten,Ugly,Burnt,Burned,Unappealing,Poop,Dung,Stale,Trash,Dirt,Horrible,Hideous,Unappetising,Disturbing,Unappetising_combined
South Africa,2,126 : Bunny chow,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name",,,The dish is shown served in a way that I’m used to,The utensils are correct,"The dish is shown served in a setting that I would expect, The dish is in an outdoor setting, The dish is in an indoor setting",,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,136 : Chakalaka,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",No,,5.0,,,There is an image but it does not resemble the correct food.,,,,,Very familiar,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,137 : Mango Atchar,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",No,,5.0,,,There is an image but it does not resemble the correct food.,,,,,Very familiar,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,163 : Potjiekos,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name",,,The dish is shown served in a way that I’m used to,The utensils are correct,"The dish is shown served in a setting that I would expect, The dish is in an outdoor setting, The dish is in an indoor setting",,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,27 : Koeksister,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name",,,The dish is shown served in a way that I’m used to,The utensils are correct,"The dish is shown served in a setting that I would expect, The dish is in an outdoor setting, The dish is in an indoor setting",,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,419 : Pap and boerewors,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name",,,The dish is shown served in a way that I’m used to,The utensils are correct,"The dish is shown served in a setting that I would expect, The dish is in an outdoor setting, The dish is in an indoor setting",,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,572 : Vetkoek,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name",,,The dish is shown served in a way that I’m used to,The utensils are correct,"The dish is shown served in a setting that I would expect, The dish is in an outdoor setting, The dish is in an indoor setting",,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,576 : Koffiekoekies,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name",,,The dish is shown served in a way that I’m used to,The utensils are correct,"The dish is shown served in a setting that I would expect, The dish is in an outdoor setting, The dish is in an indoor setting",,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,699 : Babotie,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name",,,The dish is shown served in a way that I’m used to,The utensils are correct,"The dish is shown served in a setting that I would expect, The dish is in an outdoor setting, The dish is in an indoor setting",,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,754 : Hlako,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",No,,5.0,,,There is an image but it does not resemble the correct food.,,,,,Very familiar,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,777 : Umvubo,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name",,,The dish is shown served in a way that I’m used to,The utensils are correct,"The dish is shown served in a setting that I would expect, The dish is in an outdoor setting, The dish is in an indoor setting",,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,781 : Ledombolo,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name",,,The dish is shown served in a way that I’m used to,The utensils are correct,"The dish is shown served in a setting that I would expect, The dish is in an outdoor setting, The dish is in an indoor setting",,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,81 : Melktert,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name",,,The dish is shown served in a way that I’m used to,The utensils are correct,"The dish is shown served in a setting that I would expect, The dish is in an outdoor setting, The dish is in an indoor setting",,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,825 : Ting ya mabele,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name",,,The dish is shown served in a way that I’m used to,The utensils are correct,"The dish is shown served in a setting that I would expect, The dish is in an outdoor setting, The dish is in an indoor setting",,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,827 : Mala mogodu,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",No,,5.0,,,There is an image but it does not resemble the correct food.,,,,,Very familiar,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,847 : Ditloo,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",No,,5.0,,,There is an image but it does not resemble the correct food.,,,,,Very familiar,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,2,873 : Diphaphatha,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name",,,The dish is shown served in a way that I’m used to,The utensils are correct,"The dish is shown served in a setting that I would expect, The dish is in an outdoor setting, The dish is in an indoor setting",,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,6,122 : Malva Pudding,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name",,,The dish is shown served in a way that I’m used to,The utensils are correct,"The dish is shown served in a setting that I would expect, The dish is in an indoor setting",,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,6,816 : Menotlwana le malana,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",No,,5.0,,,The image does not match the food.,,,,,Very familiar,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,6,875 : Mashonzha,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,No,5.0,The image is not at all close to the dish_name / looks completely different from what I would expect an image of the dish_name to look like,,,The image sort of looks like the {dish_name} but it’s not quite right,The utensils are correct,This dish does not resemble the main ingredient ,,Very familiar,Does not look like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,6,876 : 3 bean salad,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name",,,The dish is shown served in a way that I’m used to,There should be utensils,"The dish is shown served in a setting that I would expect, The dish is in an outdoor setting, The dish is in an indoor setting",,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,116 : Biltong,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,3.0,"The image resembles the dish_name, but it is not what I’d expect",cartoon,,The image sort of looks like the {dish_name} but it’s not quite right,,,,Very familiar,"Resembles the dish, but defies expectations",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,120 : Cape Malay Curry,Dalle3,3.0,No,"Somewhat familiar, I looked it up or asked someone",Yes,Yes,5.0,"The image resembles the dish_name, but it is not what I’d expect",,,The image sort of looks like the {dish_name} but it’s not quite right,,,,Somewhat familiar,"Resembles the dish, but defies expectations",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,122 : Malva Pudding,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,This is the dish but there are some components added that should not be there,This isn't served with ice cream,,The image sort of looks like the {dish_name} but it’s not quite right,There should be utensils,,,Very familiar,"Resembles the dish, but has unexpected components",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,126 : Bunny chow,Dalle3,3.0,No,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"Very close, it looks real–the image looks exactly like the dish_name","Square loaf is right, this is a cartoon though",,The dish is shown served in a way that I’m used to,,,,Very familiar,Looks exactly like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,136 : Chakalaka,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,No,5.0,The image is not at all close to the dish_name / looks completely different from what I would expect an image of the dish_name to look like,"these are just cooked vegetables on a large plate/bowl, chakalaka is more like a chunk sauce",,,,,,Very familiar,Does not look like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,137 : Mango Atchar,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"The image resembles the dish_name, but it is not what I’d expect","mangoes should be more chopped, chillies are correct",,The image sort of looks like the {dish_name} but it’s not quite right,,,,Very familiar,"Resembles the dish, but defies expectations",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,163 : Potjiekos,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"The image resembles the dish_name, but it is not what I’d expect",the pot needs three legs,,The image sort of looks like the {dish_name} but it’s not quite right,,,,Very familiar,"Resembles the dish, but defies expectations",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,27 : Koeksister,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,No,5.0,The image is not at all close to the dish_name / looks completely different from what I would expect an image of the dish_name to look like,The shape is completely wrong. I don't know what this is ,,The image sort of looks like the {dish_name} but it’s not quite right,,,,Very familiar,Does not look like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,419 : Pap and boerewors,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"The image resembles the dish_name, but it is not what I’d expect",the pap should be white,,,,,,Very familiar,"Resembles the dish, but defies expectations",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,572 : Vetkoek,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,No,5.0,The image is not at all close to the dish_name / looks completely different from what I would expect an image of the dish_name to look like,this is bread,,,,,,Very familiar,Does not look like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,573 : Mrs. Ball's Chutney,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"The image resembles the dish_name, but it is not what I’d expect",,,The image sort of looks like the {dish_name} but it’s not quite right,,,,Very familiar,"Resembles the dish, but defies expectations",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,576 : Koffiekoekies,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",No,,4.0,,,this is an image of someone drawing biscuits. It's clearly a picture,,,,,Very familiar,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,585 : Smoorsnoek,Dalle3,3.0,Yes,"Somewhat familiar, I looked it up or asked someone",Yes,Yes,4.0,"The image resembles the dish_name, but it is not what I’d expect",,,The image sort of looks like the {dish_name} but it’s not quite right,The utensils are correct,,,Somewhat familiar,"Resembles the dish, but defies expectations",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,699 : Babotie,Dalle3,3.0,Yes,"Very familiar, I eat this dish regularly",Yes,Yes,5.0,"The image resembles the dish_name, but it is not what I’d expect","Cartoon, includes words",,,,,,Very familiar,"Resembles the dish, but defies expectations",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,754 : Hlako,Dalle3,3.0,No,"Somewhat familiar, I looked it up or asked someone",Yes,No,5.0,The image is not at all close to the dish_name / looks completely different from what I would expect an image of the dish_name to look like,"too many ingredients, these are noodles",,,,,,Somewhat familiar,Does not look like the dish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
South Africa,7,767 : umngqusho neembotyi,Dalle3,3.0,No,"Somewhat familiar, I looked it up or asked someone",Yes,Yes,5.0,This is the dish but there are some components added that should not be there,,,The image sort of looks like the {dish_name} but it’s not quite right,,,,Somewhat familiar,"Resembles the dish, but has unexpected components",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
