id,local_name,english_name,language,language_code,countries,continent,regions,cultures,time_of_day,time_of_day_more,type_of_dish,type_of_dish_more,utensils,drink,occasions,occasions_more,ingredients,recipe,more_details,public_cc_image_url,public_cc_image_caption,uploaded_image_name,uploaded_image_url,uploaded_image_caption
825,Ting ya mabele,coarse-ground sorghum,Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,['anytime'],,['Side dish'],,,,regular,,sorghum,https://taste.co.za/recipes/ting-ya-mabele/,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Ting_ya_mabele.jpg/1600px-Ting_ya_mabele.jpg,Brown porridge made with ground sorghum,,,
817,Nama ya hlogo,cow head meat,Sepedi,nso,South Africa,Africa,,Bapedi,['anytime'],,['Main dish - eaten with sides'],,,,regular,,cow head meat,https://www.youtube.com/watch?v=Z0tEEFgvi0c,"2 kg Inyama yenhloko (Cow head meat)
2 lrg onions 
4 garlic cloves
Oil to fry 
1 Cup of water 
Spices: tomato and dry basil ,white pepper and salt to taste",,,817.jpg,https://drive.google.com/file/d/1PL3SKmcSnV4v5897ENvf8dzPFGoODpVZ/view?usp=sharing,cow head meat in a white polystyrene takeaway container
816,Menotlwana le malana,Chicken feet and chicken intestines,Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,['anytime'],,['Main dish - eaten with sides'],,Right hand,,regular,,"Chicken feet, chicken intestines",https://cookpad.com/za/recipes/6823662-chicken-feet-and-intense,,No CC Images Available,,,,
815,Morogo wa Monawa,cowpea,Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,['anytime'],,['Side dish'],,,,regular,,cowpea leaves,,,No CC Images Available,,,,
814,Morogo wa lephotse,pumpkin leaves,Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,['anytime'],,['Side dish'],,,,regular,,pumpkin leaves,,,,,814.jpg,https://drive.google.com/file/d/140tP6nwfdM8NNG08DQexlTdAiXdt2imw/view?usp=sharing,Morogo wa lefodi served with brown porridge
813,Morogo wa Thelele,Corchorus,Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,['anytime'],,['Side dish'],,,,regular,,Corchorus,,,,,813.jpg,https://drive.google.com/file/d/1MoHU7k9hDpUnG5dnyCzxoifJ5HTbissv/view?usp=sharing,a lustrous boiled green leafy dish cooked with water chopped onions and tomatoes and served with pap
800,Morogo wa Thepe,Amaranth,Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,['anytime'],,"['Side dish', 'Main dish - stand alone (e.g. one pot meal)']",,,,regular,,amaranth,,,No CC Images Available,,,,
798,Morogo wa leroto,Cleome,Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,['anytime'],,"['Side dish', 'Main dish - stand alone (e.g. one pot meal)']",,,,regular,,cleome,,,No CC Images Available,,,,
796,morogo wa Mokhuša,Dried Cowpea leaves,Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,['anytime'],,"['Side dish', 'Main dish - stand alone (e.g. one pot meal)']",,,,regular,,cowpea leaves,https://taste.co.za/recipes/mokhuse/,,No CC Images Available,,,,
783,Bogobe bja Mabele,Mabele Porridge,Sepedi,nso,South Africa,Africa,Limpompo Province,"Bapedi, Btswana","['breakfast', 'lunch', 'dinner']",,['Main dish - eaten with sides'],,"Right hand, Left Hand",,regular,,Mabele Maize Meal,,,,,783.jpg,https://drive.google.com/file/d/1fcJaoWtdPPpCi85vKZTds-l13ADgN8m8/view?usp=sharing,"Brown porridge on a plate served with gravy, a chicken drumstick, lentils and morogo"
782,Maotwana le Dikilana,Chicken feet and gizzards,Sepedi,nso,South Africa,Africa,Limpopo Province,most South African ethnic groups,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],,"Right hand, left hand",Water,both,"Days before funerals and weddings, family gatherings",Chicken feet,,,No CC Images Available,,,,
781,Ledombolo,steamed bread,Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,"['breakfast', 'lunch', 'dinner', 'snack', 'anytime']",,['Side dish'],,,,regular,,"flour, Yeast",https://cookpad.com/za/recipes/3140241-ledombolo,,,,781.jpg,https://drive.google.com/file/d/1l8tyGw-6m6Spogxr8ZjNO4ScQtRp9g8K/view?usp=sharing,Many pieces of white steamed bread in muffin-like shapes
759,Sekgotho,Sugar beans,Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,"['lunch', 'dinner']",,['Side dish'],,,,regular,,sugar beans,https://cookpad.com/za/recipes/4813990-sugar-beans-soup?ref=search&search_term=sugar%20bean,,No CC Images Available,,,,
757,Kgodu,"pumpkin, peanut and maize porridge",Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,['anytime'],,['Main dish - stand alone (e.g. one pot meal)'],,spoon,,regular,,"pumpkin, maize, peanut",https://taste.co.za/recipes/kgodu-pumpkin-peanut-and-maize-porridge/,,No CC Images Available,,,,
754,Hlako,Cow heels,Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,"['lunch', 'dinner']",,['Main dish - eaten with sides'],,Right hand,,regular,,cow heels,https://musiatchar.com/blogs/south-african-recipes/hlakwana-recipie,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Cow_hoof.JPG/600px-Cow_hoof.JPG,Cow feet coocked in an oily stock,,,
732,Bogobe and Morogo(name for greeny leaves),Pap and Spinach&Okra,Sepedi,nso,South Africa,Africa,,"Bapedi, Tsonga, Vendas people from Limpopo mostly","['lunch', 'dinner']",,['Main dish - eaten with sides'],,Hands,Optional,both,Traditional gatherings like weddings,"onions, macabo leaves, bean leaves, or spinach leaves., Maize meal",,,,,732.jpg,https://drive.google.com/file/d/1NQbgzhSBfB3vFnE41AH7qfD40yhgaimu/view?usp=sharing,white pap with green morogo and chicken stew
136,Chakalaka,relish,Sepedi,nso,South Africa,Africa,"Johannessburg, Gauteng",Bapedi,['anytime'],,"['Sauce', 'Side dish']",,,,regular,,"tomato, onion, yellow mustard, curry powder, Cabbage, Beans, red peppers, green peppers",,It is said to have originated in Johannesburg by immigrant workers from Mozambique adding a Portuguese style twist to make this relish,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Chakalaka.jpg/440px-Chakalaka.jpg,"dish cooked using beans, fresh veggies, onions, pepper, and tomatoes in a silver pot",,,
669,Mukusule,Dried vegetable,Tshivenda,ven,South Africa,Africa,Venda,,['anytime'],,['Small plate / bowl served as a part of a collection'],,,,regular,,dried leaves and flowers,,,No CC Images Available,,,,
665,Vhuswa na vhungonyagonya,Pap and ...,Tshivenda,ven,South Africa,Africa,Venda,,['anytime'],,['Main dish - eaten with sides'],,Hands,N/A,special,During the time when Vhugonyagonya is available,"salt, pap, water, cooking oil, Vhugonyagonya",,,No CC Images Available,,,,
874,Phuthu,dry pap,Tswana,tsn,South Africa,Africa,North western parts of South Africa,Batswana,['anytime'],,"['Side dish', 'Main dish - eaten with sides']",,,,regular,,"Mielie meal, Maize meal",https://marriamsayed.com/2020/09/08/traditional-south-african-phuthu-uphuthu-krummel-pap/,,https://upload.wikimedia.org/wikipedia/commons/b/b6/Phutu.jpg,White looking crumbly cooked maize meal,,,
873,Diphaphatha,South African naan bread,Tswana,tsn,South Africa,Africa,North western parts of South Africa,Batswana,['anytime'],,['Side dish'],,,,regular,,"baking powder, All-purpose flour",https://priyaeasyntastyrecipes.blogspot.com/2018/09/xaxaba-diphaphathaphaphatha-from.html,,,,873.jpg,https://drive.google.com/file/d/1qpHYulgbY-cQJilmD-eNhjTZwpqvKdq2/view?usp=sharing,2 slices of Southern African pancakes
536,Morogo,African spinach,Unknown,Unknown,South Africa,Africa,,,"['lunch', 'dinner', 'other']",,['Side dish'],,,,regular,,"onion, spinach, potato, morogo",https://www.woolworths.co.za/content/article/local-lovelies/food/morogo/_/A-cmp212836,,,,536.jpg,https://drive.google.com/file/d/1danHgcIaWVC8m7jEnIWBFMvyRlJ9661x/view?usp=sharing,"African spinach in green, chakalaka in orange, cow tripe and intestines served with slices of ledombolo bread in a plate with a fork"
315,Stywe pap,Mieliepap,Unknown,Unknown,South Africa,Africa,,,"['lunch', 'dinner', 'anytime']",,['Side dish'],,"hands, knife and fork",,regular,,"salt, water, Mielie meal",,,No CC Images Available,,,,
137,Mango Atchar,,Unknown,Unknown,South Africa,Africa,,Indian South African,['other'],,['Sauce'],,,,regular,,"honey, balsamic vinegar, olive oil, mustard seeds, cumin, garlic, coriander, curry leaves, unripe mangoes, chillis",https://en.wikibooks.org/wiki/Cookbook:Mango_Atchar,,,,137.jpg,https://drive.google.com/file/d/1ptu9nG8Q6fKHZYy2v9-wN9tLqSYCS1q3/view?usp=sharing,"Atchar salad, deep fried sausage, fries, a slice of cheddar cheese and 2 vetkoeks in a white plate"
756,Delele,Bush okra,Venda,ven,South Africa,Africa,Venda,Vhavenḓa,"['lunch', 'dinner']",,['Side dish'],,right hand,,regular,,bush okra,https://yourbotswana.com/2021/03/20/delele-the-kalanga-super-food-that-packs-a-punch/,,https://api.openverse.org/v1/images/d1ccd228-a140-4e51-bbcf-a14d3e2309ed/thumb/,a lustrous boiled green leafy dish cooked with water chopped onions and tomatoes and served with pap,,,
777,Umvubo,Crumbly pap and amasi,Xhosa,xho,South Africa,Africa,South Eastern parts of South Africa,,"['breakfast', 'lunch', 'dinner', 'anytime']",,"['Side dish', 'Main dish - stand alone (e.g. one pot meal)']",,"right hand, spoon",,regular,,"Mielie meal, amasi, sour milk",https://taste.co.za/recipes/umvubo-phuthu-crumbly-pap-and-amasi/,,,,777.jpg,https://drive.google.com/file/d/1gJG7Cdfe9S79Nqvi-MCRZAMUxVGoy0bo/view?usp=sharing,Crumbly maize meal porridge in a bowl with sour cream in a cup and a yellow bottle of the sour cream package
774,intyabontyi,Tsamma melons,Xhosa,xho,South Africa,Africa,South Eastern parts of South Africa,Xhosa,"['lunch', 'dinner', 'anytime']",,"['Side dish', 'Main dish - stand alone (e.g. one pot meal)']",,"spoon, right hand",,regular,,"Pumpkin, white mielies (cut off the cob)",,,No CC Images Available,,,,
771,Umqa wehlaba,Dandelion leaf pap,Xhosa,xho,South Africa,Africa,South Eastern parts of South Africa,Xhosa,"['lunch', 'dinner', 'anytime']",,"['Side dish', 'Main dish - stand alone (e.g. one pot meal)']",,,,regular,,"Maize meal, dandelion leaf, ihlaba leaves",https://taste.co.za/recipes/umqa-wehlaba-dandelion-leaf-pap/,,No CC Images Available,,,,
768,Umqa,stiff maize meal porridge,Xhosa,xho,South Africa,Africa,South Eastern parts of South Africa,Xhosa,['anytime'],,['Side dish'],,Right hand,,regular,,Maize meal,,,,,768.jpg,https://drive.google.com/file/d/1KkaDm9pBHMS__zT3PAxft2keoCYqbdmZ/view?usp=sharing,creamy samp and brown beans dish
767,UMNGQUSHO NEEMBOTYI,samp and beans,Xhosa,xho,South Africa,Africa,South Eastern parts of South Africa,Xhosa,['anytime'],,['Main dish - stand alone (e.g. one pot meal)'],,,,regular,,"Beans, samp",https://taste.co.za/recipes/umngqusho-neembotyi-samp-and-beans/,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Umngqusho.jpg/440px-Umngqusho.jpg,"The dish is made of dried corn kernels that have been pounded and chopped until broken, but not as finely ground and is cooked with brown beans",,,
761,Isigwampa,maize meal and spinach,Xhosa,xho,South Africa,Africa,South Eastern parts of South Africa,Xhosa,['anytime'],,['Side dish'],,,,regular,,"spinach, Maize meal",https://www.tiktok.com/@africana_sa/video/7078617481362885893,“imfino” (spinach) & “impuphu” (maize meal) . green vegetation the one you get in the veld + mielie.,No CC Images Available,,,,
677,Akni,,Unknown,Unknown,"South Africa, India","Africa, Asia","Durban, Cape Town, Johannesburg",Muslims,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,"right hand, fork",Coke,both,Wedding,"potato, rice, chicken, indian spice, Lamb Meat",,,No CC Images Available,,,,
679,Roti,R-oo-ti,"Cape Malay, Indian","mis, mis","South Africa, India","Africa, Asia",,,"['lunch', 'dinner', 'anytime']",,['Main dish - eaten with sides'],,Both hands,No,regular,,"sunflower oil, salt, butter, Sugar, water, Flour",,,https://c.pxhere.com/photos/9c/c9/texas_2009365-235123.jpg!d,flat bread,,,
580,Beesstert,Oxtail,Afrikaans,afr,"South Africa, Jamaica","Africa, North America",,,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,knife and fork,,special,Sunday lunch,"tomato, onion, ox tail",https://www.instantpot.co.za/recipes/kgauthecookist/NA/oxtail/378,,No CC Images Available,,,,
627,Churro,Churro,Spanish,spa,Spain,Europe,,,['snack'],,['Dessert'],,,,both,,"flour, Sugar",,,,,,,
740,Fideuà,Fideuà,Catalan,cat,"Spain, Catalonia",Europe,"South Catalonia, Valencia",,['lunch'],,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,Fork,Any,both,,"seafood, noodles, Vegetables",,,,,,,
89,Calçotada,,Catalan,cat,"Spain, Catalonia",Europe,Catalonia,,['lunch'],,['Starter'],,hands,Red wine,special,"During calçot season (november-april). People usually gather on weekends to have a ""calçotada"" with friends.","tomato, white vinegar, almond, garlic, sweet paprika, hazelnut, calçot, romesco sauce, ñora, toasted bread, extra virgin olive oil","https://www.elnacional.cat/ca/gourmeteria/receptes/calcotada_3222_117.html
https://spanishsabores.com/authentic-easy-romesco-sauce-recipe-salsa-romesco/#recipe",,,,,,
917,മലബാർ പറോട്ട,Malabar  Parotta,Malayalam,mal,"Sri Lanka, India",Asia,,,['anytime'],,['Main dish - eaten with sides'],,,,regular,,"palm oil, salt, baking soda, egg, All-purpose flour",,,,,,,
423,Puttu,steamed rice cake,Malayalam,mal,"Sri Lanka, India",Asia,South India,,['breakfast'],,['Main dish - eaten with sides'],,hand; spoon,,regular,,"semolina, rice flour, salt, grated coconut, water",https://www.vegrecipesofindia.com/puttu-recipe/,"Has multiple versions, rice/semolina/wheat based. Usually served with riped banana/plantain or lentil/egg/beef curry",,,,,
965,فطائر بالجبنه,cheese roll,Arabic,ara,Sudan,Africa,,,"['snack', 'anytime']",,['Side dish'],,"Right hand, knife and fork",,regular,,"active dry yeast, salt, butter, mozzarella cheese, cheddar cheese, flour, Milk, Sugar",https://youtu.be/_scmJmepnW8?si=vjFa4fCtPhzXkkCd,,,,,,
944,سلطة خيار بالزبادي,Cucumber salad with yogurt,Arabic,ara,Sudan,Africa,,,['anytime'],,"['Salad', 'Side dish']",,Spoon,,regular,,"salt, garlic, cucumber, Yogurt",https://www.themediterraneandish.com/creamy-cucumber-salad/,,https://upload.wikimedia.org/wikipedia/commons/9/90/Raita_with_cucumber_and_mint.jpg,"The image shows a bowl of yogurt and cucumber salad. it is greenish in color, and it is garnished with a leaf of coriander",,,
943,زلابيه او لقيمات,LoQeymat or zalabia,Arabic,ara,Sudan,Africa,,,"['breakfast', 'dinner', 'snack']",,"['Dessert', 'Other']",,Right hand,"Tea, tea with milk, coffee",both,social or family gatherings,"salt, baking powder, flour, Oil, Ammonia",https://youtu.be/ZS13d0X_fJY?si=n5Bgim8fHwK348sZ,,https://upload.wikimedia.org/wikipedia/commons/0/02/Lgemat.JPG,The image shows several balls of fired dough (zalabia) they are golden brown in color due to the sugar syrup topping. they are served on a red dish,,,
942,بليلة كبكبي او حمص,Chickpeas or hummus,Arabic,ara,Sudan,Africa,,,"['snack', 'anytime']",,"['Starter', 'Side dish', 'Other']",,"Spoon, right hand",,regular,,"salt, water, Oil, Hummus",https://www.justfood.tv/amp/%D9%88%D8%B5%D9%81%D8%A7%D8%AA/30917/%D8%B7%D8%B1%D9%8A%D9%82%D8%A9-%D8%B9%D9%85%D9%84-%D8%A7%D9%84%D9%83%D8%A8%D9%83%D8%A8%D9%8A-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A,,https://storage.needpix.com/rsynced_images/chickpeas-682617_1280.jpg,A bowl of chickpeas,,,
941,بسكويت النشادر او خبيز,Ammonia biscuits,Arabic,ara,Sudan,Africa,,,"['breakfast', 'dinner', 'snack']",,"['Main dish - stand alone (e.g. one pot meal)', 'Dessert']",,Right hand,Milk tea,special,"Wedding, party, Eid","vanilla, butter, baking powder, flour, Milk, Sugar, egg, Ammonia",https://youtu.be/K9g4QNZ9OSY?si=wPxefapJEE5BMr8t,,,,,,
940,بيتزا صغيرة,Mini pizza,Arabic,ara,Sudan,Africa,,,"['dinner', 'snack', 'anytime']",,['Small plate / bowl served as a part of a collection'],,"Right hand, knife and fork",Juice,special,"Celebration, party, snacks","carrot, tomato, mozzarella cheese, green peppers, Pizza sauce, Pizza crust",https://www.mjandhungryman.com/mini-pizza/,,https://www.publicdomainpictures.net/pictures/320000/nahled/mini-pizzas-1575379355pHl.jpg,The image shows multiple mini pizzas on a pan with parchment paper and the pizza base seems to be made from zucchini or eggplant.,,,
939,فانيليا كيك,Vanille cake,Arabic,ara,Sudan,Africa,,,['anytime'],,['Dessert'],,"Spoon, knife and fork","Tea, coffee",both,,"vanilla, salt, butter, baking powder, flour, Milk, Sugar, egg",https://www.houseandgarden.co.uk/recipe/simple-vanilla-cake-recipe#vanillacakerecipe,,https://cozinhaalacarte.pt/wp-content/uploads/2019/11/bolodecenoura2.jpg,The image shows a ring-shaped vanilla cake served on a while dish with a silver knife and a silver spatula for serving on the side,,,
853,شية بالجمر,Shayya bel-jamor,Arabic,ara,Sudan,Africa,,Muslims’ sacrifice every Eid,"['breakfast', 'dinner']",,['Main dish - eaten with sides'],,,Soft drinks,both,"Eids, especially Eid aladha (muslims feest)","salt, garlic, meat",,,,,,,
852,سجوك بالخضار,Sausages with cooked vegetables,Arabic,ara,Sudan,Africa,,,['anytime'],,['Side dish'],,Pot,,regular,,"tomato, sausage, green peppers, Oil",,,,,,,
842,الأرز وصلصة الفاصوليا,rice and bean sauce,Arabic,ara,Sudan,Africa,,,['lunch'],,['Main dish - stand alone (e.g. one pot meal)'],oli,"right hand, spoon",,regular,,"black pepper, onion, olive oil, salt, tomato sauce, beef, rice, chicken, white beans",https://kitchen.sayidaty.net/node/2898/%D9%8A%D8%AE%D9%86%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D8%B5%D9%88%D9%84%D9%8A%D8%A7%D8%A1-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1-%D9%85%D8%B9-%D8%A7%D9%84%D8%A3%D8%B1%D8%B2-%D8%A7%D9%84%D8%A3%D8%A8%D9%8A%D8%B6-%D8%A7%D9%84%D9%85%D9%81%D9%84%D9%81%D9%84/%D9%88%D8%B5%D9%81%D8%A7%D8%AA-%D8%B7%D8%A8%D8%AE/%D9%88%D8%B5%D9%81%D8%A7%D8%AA,,,,,,
