id,local_name,continent,seed,country_match,country_llm,countries,ingredients_intersect,ingredients,ingredients_llm,ingredients_union
842,الأرز وصلصة الفاصوليا,Africa,4,False,Egypt,Sudan,"['rice', 'black pepper', 'onion', 'salt']","black pepper, onion, olive oil, salt, tomato sauce, beef, rice, chicken, white beans","['rice', 'kidney beans', 'onions', 'garlic', 'tomato paste', 'bell peppers', 'vegetable oil', 'salt', 'black pepper', 'cumin']","['black pepper', 'onion', 'salt', 'rice', 'tomato sauce', 'red kidney beans', 'garlic', 'tomato paste', 'bell peppers', 'vegetable oil', 'cumin']"
835,Kisra bi molah,Africa,0,True,Sudan,Sudan,"['tomato paste', 'onion']","tomato paste, chicken, flour, Yeast, onions, Tomato","['sorghum flour', 'water', 'salt', 'onion', 'garlic', 'vegetable oil', 'cumin', 'paprika', 'coriander', 'tomato paste']","['tomato paste', 'onions', 'chicken', 'flour', 'Yeast', 'Tomato', 'sorghum flour', 'water', 'salt', 'onion', 'garlic', 'vegetable oil', 'cumin', 'paprika', 'coriander']"
835,Kisra bi molah,Africa,1,True,Sudan,Sudan,"['onions', 'tomato']","tomato paste, chicken, flour, Yeast, onions, Tomato","['Sorghum flour', 'Water', 'Salt', 'Onions', 'Tomatoes', 'Garlic', 'Green chili peppers', 'Ground meat', 'Oil', 'Spices']","['tomato paste', 'chicken', 'flour', 'Yeast', 'onions', 'Tomato', 'Sorghum flour', 'Water', 'Salt', 'Tomatoes', 'Garlic', 'Green chili peppers', 'Ground meat', 'Oil', 'Spices']"
835,Kisra bi molah,Africa,2,True,Sudan,Sudan,"['onions', 'Tomato']","tomato paste, chicken, flour, Yeast, onions, Tomato","['Sorghum flour', 'Water', 'Salt', 'Onions', 'Tomatoes', 'Garlic', 'Peanut butter', 'Okra', 'Meat (such as beef or lamb)', 'Spices (like cumin, coriander, and chili)']","['tomato paste', 'chicken', 'flour', 'Yeast', 'onions', 'Tomato', 'Sorghum flour', 'Water', 'Salt', 'Garlic', 'Peanut butter', 'Okra', 'Meat (such as beef or lamb)', 'Spices (like cumin, coriander, and chili)']"
835,Kisra bi molah,Africa,3,True,Sudan,Sudan,"['tomato paste', 'onions']","tomato paste, chicken, flour, Yeast, onions, Tomato","['sorghum flour', 'water', 'salt', 'tomato paste', 'onions', 'garlic', 'vegetable oil', 'chili powder', 'cumin', 'coriander']","['tomato paste', 'onions', 'chicken', 'flour', 'Yeast', 'Tomato', 'sorghum flour', 'water', 'salt', 'garlic', 'vegetable oil', 'chili powder', 'cumin', 'coriander']"
835,Kisra bi molah,Africa,4,True,Sudan,Sudan,"['onions', 'tomatoes']","tomato paste, chicken, flour, Yeast, onions, Tomato","['sorghum flour', 'water', 'salt', 'onions', 'garlic', 'tomatoes', 'peppers', 'oil', 'spices', 'meat (optional)']","['tomato paste', 'chicken', 'flour', 'Yeast', 'onions', 'Tomato', 'sorghum flour', 'water', 'salt', 'garlic', 'tomatoes', 'peppers', 'oil', 'spices', 'meat (optional)']"
822,سلطة الدكوة السودانية,Africa,0,True,Sudan,Sudan,"['tomato', 'salt', 'peanut butter', 'garlic', 'cucumber', 'lemon juice', 'chopped onion']","tomato, salt, peanut butter, garlic, cucumber, lemon juice, sweet pepper, chopped onion","['cucumber', 'onion', 'tomato', 'green chili', 'lemon juice', 'garlic', 'cilantro', 'salt', 'pepper', 'sumac']","['tomato', 'salt', 'peanut butter', 'garlic', 'cucumber', 'lemon juice', 'sweet pepper', 'chopped onion', 'green chili', 'cilantro', 'pepper', 'sumac']"
822,سلطة الدكوة السودانية,Africa,1,True,Sudan,Sudan,"['tomato', 'salt', 'garlic', 'lemon juice', 'onion']","tomato, salt, peanut butter, garlic, cucumber, lemon juice, sweet pepper, chopped onion","['okra', 'garlic', 'onion', 'tomato', 'chili peppers', 'salt', 'lemon juice', 'coriander', 'cumin', 'olive oil']","['tomato', 'salt', 'garlic', 'lemon juice', 'onion']"
822,سلطة الدكوة السودانية,Africa,2,True,Sudan,Sudan,"['tomato', 'salt', 'garlic', 'lemon juice', 'onion']","tomato, salt, peanut butter, garlic, cucumber, lemon juice, sweet pepper, chopped onion","['okra', 'onion', 'garlic', 'tomato', 'green chili peppers', 'lemon juice', 'coriander', 'salt', 'pepper', 'olive oil']","['tomato', 'salt', 'peanut butter', 'garlic', 'lemon juice', 'onion', 'okra', 'green chili peppers', 'coriander', 'pepper', 'olive oil']"
822,سلطة الدكوة السودانية,Africa,3,True,Sudan,Sudan,"['tomato', 'salt', 'garlic', 'cucumber', 'lemon juice', 'onion']","tomato, salt, peanut butter, garlic, cucumber, lemon juice, sweet pepper, chopped onion","['cucumber', 'onion', 'tomato', 'green pepper', 'garlic', 'lemon juice', 'olive oil', 'salt', 'black pepper', 'cumin']","['tomato', 'salt', 'peanut butter', 'garlic', 'cucumber', 'lemon juice', 'sweet pepper', 'chopped onion', 'green pepper', 'olive oil', 'black pepper', 'cumin']"
822,سلطة الدكوة السودانية,Africa,4,True,Sudan,Sudan,"['tomato', 'onion', 'garlic', 'lemon juice', 'salt']","tomato, salt, peanut butter, garlic, cucumber, lemon juice, sweet pepper, chopped onion","['okra', 'tomato', 'onion', 'garlic', 'green chili peppers', 'coriander', 'lemon juice', 'salt', 'olive oil', 'spices']","['tomato', 'salt', 'garlic', 'lemon juice', 'onion']"
561,العصيدة بملاح الروب,Africa,0,False,Tunisia,Sudan,['salt'],"onion, regular yogurt, salt, tomato paste, flour, Milk, peanut, Oil, spices, ground dried okra","['corn flour', 'buttermilk', 'salt', 'water', 'ghee', 'sugar', 'cinnamon', 'nuts', 'raisins', 'dates']","['onion', 'regular yogurt', 'salt', 'flour', 'Milk', 'peanut', 'Oil', 'spices', 'ground dried okra', 'corn flour', 'buttermilk', 'water', 'ghee', 'sugar', 'cinnamon', 'nuts', 'raisins', 'dates']"
561,العصيدة بملاح الروب,Africa,1,False,Morocco,Sudan,"['onion', 'salt', 'yogurt']","onion, regular yogurt, salt, tomato paste, flour, Milk, peanut, Oil, spices, ground dried okra","['corn flour', 'water', 'salt', 'yogurt', 'sugar', 'ghee', 'onion', 'garlic', 'chili', 'black pepper']","['onion', 'yogurt', 'salt']"
561,العصيدة بملاح الروب,Africa,2,False,Morocco,Sudan,['salt'],"onion, regular yogurt, salt, tomato paste, flour, Milk, peanut, Oil, spices, ground dried okra","['sorghum flour', 'water', 'salt', 'buttermilk']","['onion', 'regular yogurt', 'salt', 'flour', 'Milk', 'Oil', 'spices', 'ground dried okra', 'sorghum flour', 'water', 'buttermilk']"
561,العصيدة بملاح الروب,Africa,3,False,Morocco,Sudan,"['onion', 'salt', 'flour', 'oil', 'spices']","onion, regular yogurt, salt, tomato paste, flour, Milk, peanut, Oil, spices, ground dried okra","['flour', 'water', 'salt', 'buttermilk', 'onion', 'garlic', 'ginger', 'green chili', 'oil', 'spices']","['onion', 'salt', 'flour', 'oil', 'spices']"
561,العصيدة بملاح الروب,Africa,4,False,Morocco,Sudan,"['onion', 'salt', 'oil']","onion, regular yogurt, salt, tomato paste, flour, Milk, peanut, Oil, spices, ground dried okra","['wheat flour', 'buttermilk', 'onions', 'garlic', 'salt', 'pepper', 'cumin', 'oil', 'water', 'meat (optional)']","['onion', 'salt', 'flour', 'oil']"
554,العصيدة بملاح التقلية,Africa,0,False,Algeria,Sudan,['oil'],"onion, regular yogurt, paprika, garlic, coriander, flour, lemon juice, Oil, Tomato, Cornflour, meet, ground dried okra","['cornstarch', 'water', 'salt', 'sugar', 'oil', 'cinnamon', 'cardamom', 'nuts', 'raisins', 'coconut']","['onion', 'regular yogurt', 'paprika', 'garlic', 'coriander', 'flour', 'lemon juice', 'Oil', 'Tomato', 'Cornflour', 'meet', 'ground dried okra', 'cornstarch', 'water', 'salt', 'sugar', 'oil', 'cinnamon', 'cardamom', 'nuts', 'raisins', 'coconut']"
554,العصيدة بملاح التقلية,Africa,1,False,Morocco,Sudan,"['onion', 'garlic', 'coriander', 'corn flour']","onion, regular yogurt, paprika, garlic, coriander, flour, lemon juice, Oil, Tomato, Cornflour, meet, ground dried okra","['corn flour', 'onion', 'garlic', 'chili powder', 'salt', 'oil', 'water', 'sugar', 'cumin', 'coriander']","['onion', 'garlic', 'coriander', 'corn flour', 'oil']"
554,العصيدة بملاح التقلية,Africa,2,False,Morocco.,Sudan,"['onion', 'garlic', 'flour', 'oil', 'tomato', 'meat']","onion, regular yogurt, paprika, garlic, coriander, flour, lemon juice, Oil, Tomato, Cornflour, meet, ground dried okra","['Wheat flour', 'Onions', 'Garlic', 'Tomato paste', 'Red chili powder', 'Salt', 'Water', 'Oil', 'Meat (optional)', 'Vegetables (optional)']","['onion', 'garlic', 'flour', 'oil', 'tomato', 'meat']"
554,العصيدة بملاح التقلية,Africa,3,False,Algeria,Sudan,"['onion', 'paprika', 'garlic', 'oil', 'tomato']","onion, regular yogurt, paprika, garlic, coriander, flour, lemon juice, Oil, Tomato, Cornflour, meet, ground dried okra","['Wheat flour', 'Salt', 'Water', 'Oil', 'Onion', 'Garlic', 'Red pepper flakes', 'Paprika', 'Tomato paste', 'Chicken broth']","['onion', 'oil', 'garlic', 'paprika', 'tomato']"
554,العصيدة بملاح التقلية,Africa,4,False,Algeria,Sudan,"['onion', 'garlic', 'coriander']","onion, regular yogurt, paprika, garlic, coriander, flour, lemon juice, Oil, Tomato, Cornflour, meet, ground dried okra","['wheat flour', 'water', 'salt', 'onions', 'garlic', 'vegetable oil', 'sugar', 'cumin', 'turmeric', 'coriander']","['onion', 'garlic', 'coriander', 'wheat flour', 'vegetable oil']"
553,رز بصوص الدجاج,Africa,0,False,Egypt.,Sudan,"['rice', 'chicken', 'onion', 'garlic', 'salt']","onion, salt, ginger, curry powder, tomato sauce, butter, cumin, garlic, coriander, rice, chicken, ground nutmeg","['rice', 'chicken', 'onion', 'garlic', 'tomato paste', 'bell pepper', 'spices', 'olive oil', 'chicken broth', 'salt']","['rice', 'chicken', 'onion', 'garlic', 'salt', 'tomato sauce', 'bell pepper', 'spices', 'butter', 'olive oil', 'chicken broth']"
553,رز بصوص الدجاج,Africa,1,False,Saudi Arabia,Sudan,"['onion', 'salt', 'ginger', 'garlic', 'tomato sauce', 'butter', 'cumin', 'coriander', 'rice', 'chicken']","onion, salt, ginger, curry powder, tomato sauce, butter, cumin, garlic, coriander, rice, chicken, ground nutmeg","['رز', 'دجاج', 'بصل', 'ثوم', 'فلفل', 'زيت', 'بهارات', 'ملح', 'ماء', 'طماطم']","['onion', 'salt', 'ginger', 'curry powder', 'tomato sauce', 'butter', 'cumin', 'garlic', 'coriander', 'rice', 'chicken', 'ground nutmeg', 'رز', 'دجاج', 'بصل', 'ثوم', 'ملح', 'طماطم']"
553,رز بصوص الدجاج,Africa,2,False,Egypt.,Sudan,"['rice', 'chicken', 'onion', 'garlic', 'salt', 'cumin', 'coriander']","onion, salt, ginger, curry powder, tomato sauce, butter, cumin, garlic, coriander, rice, chicken, ground nutmeg","['rice', 'chicken', 'onion', 'garlic', 'tomato paste', 'vegetable oil', 'salt', 'black pepper', 'cumin', 'coriander']","['onion', 'salt', 'ginger', 'curry powder', 'tomato sauce', 'butter', 'cumin', 'garlic', 'coriander', 'rice', 'chicken', 'nutmeg', 'tomato paste', 'vegetable oil', 'black pepper']"
553,رز بصوص الدجاج,Africa,3,False,Egypt,Sudan,"['rice', 'chicken', 'onion', 'salt', 'garlic']","onion, salt, ginger, curry powder, tomato sauce, butter, cumin, garlic, coriander, rice, chicken, ground nutmeg","['rice', 'chicken', 'onions', 'garlic', 'bell peppers', 'tomato paste', 'spices', 'vegetable oil', 'salt', 'water']","['onion', 'salt', 'ginger', 'tomato sauce', 'butter', 'cumin', 'garlic', 'coriander', 'rice', 'chicken', 'nutmeg', 'bell peppers', 'tomato paste', 'spices', 'vegetable oil', 'water']"
553,رز بصوص الدجاج,Africa,4,False,Egypt,Sudan,"['rice', 'chicken', 'onion', 'garlic', 'coriander']","onion, salt, ginger, curry powder, tomato sauce, butter, cumin, garlic, coriander, rice, chicken, ground nutmeg","['rice', 'chicken', 'onion', 'garlic', 'tomato paste', 'chicken stock', 'spices', 'vegetable oil', 'bell pepper', 'coriander']","['onion', 'rice', 'chicken', 'garlic', 'coriander', 'tomato sauce']"
550,مكرونة بالهوت دوج و شوربة دجاج بالذرة,Africa,0,False,Egypt,Sudan,"['corn', 'olive oil', 'salt', 'garlic', 'chicken']","sweet corn, olive oil, salt, tomato sauce, garlic, chicken, white pepper, sausage, Spaghetti, Cornflour","['مكرونة (pasta)', 'هوت دوج (hot dog)', 'دجاج (chicken)', 'ذرة (corn)', 'ماء (water)', 'زيت (oil)', 'ملح (salt)', 'فلفل أسود (black pepper)', 'بصل (onion)', 'ثوم (garlic)']","['sweet corn', 'olive oil', 'salt', 'tomato sauce', 'garlic', 'chicken', 'white pepper', 'sausage', 'Spaghetti', 'Cornflour', 'مكرونة (pasta)', 'هوت دوج (hot dog)', 'دجاج (chicken)', 'ذرة (corn)', 'ماء (water)', 'زيت (oil)', 'ملح (salt)', 'فلفل أسود (black pepper)', 'بصل (onion)', 'ثوم (garlic)']"
550,مكرونة بالهوت دوج و شوربة دجاج بالذرة,Africa,1,False,This dish is commonly found in Egypt.,Sudan,"['sweet corn', 'olive oil', 'salt', 'garlic']","sweet corn, olive oil, salt, tomato sauce, garlic, chicken, white pepper, sausage, Spaghetti, Cornflour","['macaroni', 'hot dogs', 'chicken broth', 'corn', 'onions', 'garlic', 'bell peppers', 'cilantro', 'spices', 'oil']","['sweet corn', 'olive oil', 'salt', 'tomato sauce', 'garlic', 'chicken', 'white pepper', 'sausage', 'Spaghetti', 'Cornflour', 'macaroni', 'hot dogs', 'chicken broth', 'corn', 'onions', 'bell peppers', 'cilantro', 'spices']"
550,مكرونة بالهوت دوج و شوربة دجاج بالذرة,Africa,2,False,Egypt,Sudan,"['sweet corn', 'cornflour', 'olive oil', 'salt', 'tomato sauce', 'garlic', 'chicken', 'white pepper', 'sausage', 'spaghetti']","sweet corn, olive oil, salt, tomato sauce, garlic, chicken, white pepper, sausage, Spaghetti, Cornflour","['مكرونة', 'هوت دوج', 'دجاج', 'ذرة', 'بصل', 'ثوم', 'طماطم', 'ماء', 'ملح', 'فلفل']","['sweet corn', 'olive oil', 'salt', 'tomato sauce', 'garlic', 'chicken', 'white pepper', 'sausage', 'Spaghetti', 'Cornflour', 'مكرونة', 'هوت دوج', 'دجاج', 'ذرة', 'بصل', 'ثوم', 'طماطم', 'ماء', 'ملح', 'فلفل']"
550,مكرونة بالهوت دوج و شوربة دجاج بالذرة,Africa,3,False,Egypt,Sudan,"['sweet corn', 'olive oil', 'salt', 'garlic', 'chicken']","sweet corn, olive oil, salt, tomato sauce, garlic, chicken, white pepper, sausage, Spaghetti, Cornflour","['macaroni', 'hot dog', 'chicken broth', 'corn', 'onion', 'carrot', 'garlic', 'salt', 'black pepper', 'vegetable oil']","['sweet corn', 'olive oil', 'salt', 'tomato sauce', 'garlic', 'chicken', 'white pepper', 'sausage', 'Spaghetti', 'Cornflour', 'macaroni', 'hot dog', 'chicken broth', 'corn', 'onion', 'carrot', 'black pepper', 'vegetable oil']"
550,مكرونة بالهوت دوج و شوربة دجاج بالذرة,Africa,4,False,This dish is commonly found in Egypt.,Sudan,"['sweet corn', 'olive oil', 'salt', 'tomato sauce', 'garlic', 'chicken', 'white pepper', 'sausage', 'Spaghetti']","sweet corn, olive oil, salt, tomato sauce, garlic, chicken, white pepper, sausage, Spaghetti, Cornflour","['مكرونة', 'هوت دوج', 'دجاج', 'ذرة', 'بصل', 'ثوم', 'ملح', 'فلفل', 'زيت', 'ماء']","['sweet corn', 'olive oil', 'salt', 'tomato sauce', 'garlic', 'chicken', 'white pepper', 'sausage', 'Spaghetti', 'Cornflour', 'مكرونة', 'هوت دوج', 'دجاج', 'ذرة', 'بصل', 'ثوم', 'ملح', 'فلفل', 'زيت', 'ماء']"
44,كسرى وملاح,Africa,0,False,Iran.,Sudan,['onion'],"onion, ghee, flour","['okra', 'onions', 'tomatoes', 'garlic', 'lamb or beef', 'chili peppers', 'water', 'salt', 'spices', 'oil']","['onion', 'okra', 'onions', 'ghee', 'flour', 'tomatoes', 'garlic', 'lamb or beef', 'chili peppers', 'water', 'salt', 'spices', 'oil']"
44,كسرى وملاح,Africa,1,False,Egypt,Sudan,['flour'],"onion, ghee, flour","['sorghum flour', 'salt', 'water']","['onion', 'ghee', 'flour', 'sorghum flour', 'salt', 'water']"
44,كسرى وملاح,Africa,2,True,Egypt,Sudan,['onions'],"onion, ghee, flour","['lamb meat', 'onions', 'tomato paste', 'water', 'green peppers', 'okra', 'garlic', 'allspice', 'cumin', 'salt']","['onion', 'ghee', 'flour', 'lamb meat', 'tomato paste', 'water', 'green peppers', 'okra', 'garlic', 'allspice', 'cumin', 'salt']"
44,كسرى وملاح,Africa,3,False,Egypt,Sudan,['onion'],"onion, ghee, flour","['okra', 'meat (usually beef or lamb)', 'tomatoes', 'onions', 'garlic', 'coriander', 'water', 'oil', 'spices (such as cumin, coriander, and chili)', 'salt']",['onion']
44,كسرى وملاح,Africa,4,False,Egypt,Sudan,['Onion'],"onion, ghee, flour","['Lamb meat', 'Okra', 'Tomatoes', 'Onion', 'Garlic', 'Coriander', 'Cumin', 'Salt', 'Oil', 'Water']",['Onion']
964,Sudandese fatta,Africa,0,True,Sudan,Sudan,['bread'],"Meat, rice, bread","['beef', 'bread', 'chickpeas', 'onions', 'garlic', 'clarified butter', 'spices', 'water', 'salt']","['meat', 'rice', 'bread', 'beef', 'chickpeas', 'onions', 'garlic', 'clarified butter', 'spices', 'water', 'salt']"
964,Sudandese fatta,Africa,1,True,Sudan,Sudan,"['meat', 'rice', 'bread']","Meat, rice, bread","['beef', 'onions', 'spices', 'garlic', 'tomato paste', 'chickpeas', 'injera bread', 'clarified butter', 'salt', 'water']","['meat', 'rice', 'bread', 'beef', 'onions', 'spices', 'garlic', 'tomato paste', 'chickpeas', 'injera bread', 'clarified butter', 'salt', 'water']"
964,Sudandese fatta,Africa,2,True,Sudan,Sudan,"['meat', 'bread']","Meat, rice, bread","['meat (commonly lamb or beef)', 'bread', 'chickpeas', 'tomato sauce', 'spices', 'garlic', 'onion', 'butter', 'yoghurt', 'water']","['meat', 'rice', 'bread', 'chickpeas', 'tomato sauce', 'spices', 'garlic', 'onion', 'butter', 'yoghurt', 'water']"
964,Sudandese fatta,Africa,3,True,Sudan,Sudan,"['meat', 'rice', 'bread']","Meat, rice, bread","['beef', 'onions', 'tomato paste', 'garlic', 'ground fenugreek', 'berbere spice blend', 'salt', 'butter', 'clarified butter (niter kibbeh)', 'injera bread']","['Meat', 'rice', 'bread', 'beef', 'onions', 'tomato paste', 'garlic', 'ground fenugreek', 'berbere spice blend', 'salt', 'butter', 'clarified butter (niter kibbeh)', 'injera bread']"
964,Sudandese fatta,Africa,4,True,Sudan,Sudan,['bread'],"Meat, rice, bread","['beef', 'bread', 'garlic', 'tomatoes', 'chickpeas', 'clarified butter', 'baharat spice blend', 'onions', 'lime', 'water']","['meat', 'rice', 'bread', 'garlic', 'tomatoes', 'chickpeas', 'clarified butter', 'baharat spice blend', 'onions', 'lime', 'water']"
828,مكرونة بشاميل,"Africa, Europe",0,True,Egypt,"Sudan, Egypt, Italy","['onion', 'milk', 'butter', 'salt', 'garlic']","dry pasta, onion, olive oil, salt, tomato sauce, butter, mozzarella cheese, garlic, Milk","['macaroni', 'milk', 'butter', 'flour', 'cheese', 'salt', 'pepper', 'nutmeg', 'onion', 'garlic']","['macaroni', 'onion', 'olive oil', 'salt', 'butter', 'mozzarella cheese', 'garlic', 'milk', 'tomato sauce']"
828,مكرونة بشاميل,"Africa, Europe",1,True,Egypt,"Sudan, Egypt, Italy","['pasta', 'onion', 'butter', 'milk', 'cheese', 'salt', 'garlic']","dry pasta, onion, olive oil, salt, tomato sauce, butter, mozzarella cheese, garlic, Milk","['pasta', 'butter', 'flour', 'milk', 'cheese', 'nutmeg', 'salt', 'pepper', 'garlic', 'onion']","['dry pasta', 'onion', 'olive oil', 'salt', 'butter', 'mozzarella cheese', 'garlic', 'Milk', 'flour', 'cheese', 'nutmeg', 'pepper']"
